,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
142,"(30, 35, 25)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
143,"(30, 35, 30)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
144,"(30, 35, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
145,"(35, 5, 15)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
146,"(35, 5, 25)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
147,"(35, 5, 35)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
148,"(35, 10, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
149,"(35, 10, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
150,"(35, 15, 20)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
151,"(35, 15, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
152,"(35, 20, 5)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
153,"(35, 20, 10)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
154,"(35, 20, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
155,"(35, 20, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
156,"(35, 25, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
157,"(35, 30, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
158,"(35, 30, 20)",0.9790794979079498,0.975609756097561,0.02092050209205021,0.024390243902439025
159,"(35, 30, 25)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
160,"(35, 30, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
161,"(35, 35, 5)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
162,"(35, 35, 15)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
163,"(35, 35, 25)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
164,"(35, 35, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
165,"(5, 5, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
166,"(5, 5, 15)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
167,"(5, 5, 20)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
168,"(5, 5, 35)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
169,"(5, 10, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
170,"(5, 10, 20)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
171,"(5, 10, 30)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
172,"(5, 10, 35)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
173,"(5, 15, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
174,"(5, 15, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
175,"(5, 15, 15)",0.9665271966527197,0.9707317073170731,0.03347280334728033,0.02926829268292683
176,"(5, 20, 10)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
177,"(5, 25, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
178,"(5, 25, 30)",0.9686192468619247,0.9707317073170731,0.03138075313807531,0.02926829268292683
179,"(5, 25, 35)",0.9686192468619247,0.9707317073170731,0.03138075313807531,0.02926829268292683
180,"(5, 30, 15)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
181,"(5, 35, 15)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
182,"(5, 35, 35)",0.9811715481171548,0.9707317073170731,0.01882845188284519,0.02926829268292683
183,"(10, 5, 5)",0.9707112970711297,0.9707317073170731,0.029288702928870293,0.02926829268292683
184,"(10, 5, 10)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
185,"(10, 5, 15)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
186,"(10, 5, 20)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
187,"(10, 5, 30)",0.9707112970711297,0.9707317073170731,0.029288702928870293,0.02926829268292683
188,"(10, 10, 5)",0.9707112970711297,0.9707317073170731,0.029288702928870293,0.02926829268292683
189,"(10, 10, 10)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
