,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
245,"(15, 30, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
246,"(15, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
247,"(15, 35, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
248,"(15, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
249,"(15, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
250,"(20, 5, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
251,"(20, 5, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
252,"(20, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
253,"(20, 10, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
254,"(20, 10, 35)",0.3368200836820084,0.36097560975609755,0.6631799163179917,0.6390243902439025
255,"(20, 15, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
256,"(20, 15, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
257,"(20, 15, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
258,"(20, 15, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
259,"(20, 20, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
260,"(20, 20, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
261,"(20, 20, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
262,"(20, 25, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
263,"(20, 25, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
264,"(20, 30, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
265,"(20, 35, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
266,"(20, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
267,"(20, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
268,"(20, 35, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
269,"(25, 5, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
270,"(25, 5, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
271,"(25, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
272,"(25, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
273,"(25, 10, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
274,"(25, 10, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
275,"(25, 10, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
276,"(25, 15, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
277,"(25, 15, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
278,"(25, 20, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
279,"(25, 25, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
280,"(25, 25, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
281,"(25, 25, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
