,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
180,"(10, 35, 30)",0.6192468619246861,0.5951219512195122,0.3807531380753138,0.40487804878048783
181,"(30, 25, 30)",0.608786610878661,0.5951219512195122,0.3912133891213389,0.40487804878048783
182,"(25, 20, 5)",0.606694560669456,0.5902439024390244,0.39330543933054396,0.4097560975609756
183,"(15, 35, 10)",0.5983263598326359,0.5902439024390244,0.401673640167364,0.4097560975609756
184,"(35, 35, 35)",0.5502092050209205,0.5414634146341464,0.4497907949790795,0.4585365853658537
185,"(10, 30, 15)",0.49372384937238495,0.5024390243902439,0.5062761506276151,0.4975609756097561
186,"(30, 5, 15)",0.5146443514644351,0.47804878048780486,0.48535564853556484,0.5219512195121951
187,"(30, 20, 5)",0.4372384937238494,0.45365853658536587,0.5627615062761506,0.5463414634146342
188,"(25, 5, 5)",0.41631799163179917,0.4292682926829268,0.5836820083682008,0.5707317073170731
189,"(15, 15, 35)",0.4476987447698745,0.4195121951219512,0.5523012552301255,0.5804878048780487
190,"(20, 10, 10)",0.39330543933054396,0.37073170731707317,0.606694560669456,0.6292682926829268
191,"(25, 30, 30)",0.3493723849372385,0.37073170731707317,0.6506276150627615,0.6292682926829268
192,"(5, 20, 5)",0.3368200836820084,0.37073170731707317,0.6631799163179917,0.6292682926829268
193,"(15, 15, 20)",0.3619246861924686,0.36585365853658536,0.6380753138075314,0.6341463414634146
194,"(15, 35, 30)",0.3493723849372385,0.36585365853658536,0.6506276150627615,0.6341463414634146
195,"(20, 15, 10)",0.3389121338912134,0.36585365853658536,0.6610878661087866,0.6341463414634146
196,"(5, 5, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
197,"(5, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
198,"(5, 10, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
199,"(5, 10, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
200,"(5, 10, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
201,"(5, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
202,"(5, 30, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
203,"(5, 30, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
204,"(5, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
205,"(5, 35, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
206,"(5, 35, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
207,"(5, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
208,"(5, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
209,"(5, 35, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
210,"(10, 5, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
211,"(10, 5, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
212,"(10, 5, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
213,"(10, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
214,"(10, 15, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
215,"(10, 15, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
216,"(10, 15, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
217,"(10, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
218,"(10, 15, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
219,"(10, 20, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
220,"(10, 20, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
221,"(10, 20, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
222,"(10, 25, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
223,"(10, 25, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
224,"(10, 25, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
225,"(10, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
226,"(10, 30, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
